time,JS_NH3,CS_NH3,JS_TN,CS_TN,JS_LL,CS_LL,MCCS_NH4,MCCS_NO3,JS_COD,CS_COD,JS_SW,CS_SW,B_HYC_NH4,B_HYC_XD,B_HYC_MLSS,B_HYC_JS_DO,B_HYC_DO,B_CS_MQ_SSLL,B_QY_ORP,N_HYC_NH4,N_HYC_XD,N_HYC_MLSS,N_HYC_JS_DO,N_HYC_DO,N_CS_MQ_SSLL,N_QY_ORP
2022/7/20 21:04,28.5132,0.018,33.2584,10.5505,1577.149,779.6367,0.1534,10.7552,137.7,10.7,27.33,31.2834,0.2136,7.4293,6023.7227,0.5668,2.0547,4399.8545,135.923,1.4679,3.9392,5940.8877,0.2119,0.7663,3016.0986,123.6979
2022/7/20 21:06,28.5132,0.018,33.2584,10.5505,1533.0509,739.0824,0.1534,10.7476,137.7,10.7,27.333,31.2856,0.2038,7.5922,6017.8345,0.7242,1.9856,4399.6582,135.923,1.4542,4.0099,5885.5342,0.1833,0.8993,3010.4062,123.6979
2022/7/20 21:08,28.5132,0.018,33.2584,10.5505,1573.2975,1196.8206,0.1534,10.7183,137.7,10.7,27.3365,31.2877,0.2136,7.0563,5968.7612,0.577,2.063,4399.0693,135.9954,1.4346,4.0786,5929.5034,0.1632,0.7957,3017.0801,123.6255
2022/7/20 21:10,28.5132,0.018,33.2584,10.5505,1586.7711,1117.9651,0.1534,10.702,137.7,10.7,27.3375,31.2865,0.2038,7.8317,6060.626,0.418,2.008,4399.6582,136.0677,1.4503,4.1473,5871.7944,0.1585,0.8428,3017.9634,123.6255
2022/7/20 21:12,28.5132,0.018,33.2584,10.5505,1642.8516,-2262.6902,0.1534,10.6359,137.7,10.7,27.3396,31.2836,0.2117,7.496,6032.3604,0.3132,2.0441,4400.542,136.2124,1.5543,3.8038,5880.0381,0.1503,0.7384,3014.332,123.6255
2022/7/20 21:14,28.5132,0.018,33.2584,10.5505,1698.1382,770.6246,0.1534,10.5924,137.7,10.7,27.3427,31.284,0.2077,7.1211,6051.5962,0.5166,2.1646,4400.2471,136.2124,1.8585,3.0186,6006.4492,0.142,1.1899,3010.0137,123.6979
2022/7/20 21:16,28.5132,0.018,33.2584,10.5505,1693.8093,1178.7965,0.1568,10.6022,137.7,10.7,27.3436,31.2826,0.1999,7.2487,6004.8794,0.6473,2.0897,4402.6025,136.0677,1.9194,2.8518,5883.5713,0.1691,1.3328,3013.4487,123.6979
2022/7/20 21:18,28.5132,0.018,33.2584,10.5505,1669.0699,842.7212,0.1568,10.5534,137.7,10.7,27.3442,31.2819,0.2117,7.125,6060.626,0.5711,2.2416,4402.6025,136.2847,1.8664,2.9813,5978.9688,0.1939,1.3724,3009.7192,123.6255
2022/7/20 21:20,28.5132,0.018,33.2584,10.5505,1564.8719,501.0133,0.1568,10.5339,137.7,10.7,27.3442,31.2818,0.2136,7.021,6061.8037,0.7612,2.0253,4402.3086,136.2847,2.257,2.2649,5945.9927,0.1444,1.1902,3013.8413,123.6255
2022/7/20 21:22,28.5132,0.018,33.2584,10.5505,1561.5914,105.984,0.1568,10.5013,137.7,10.7,27.3481,31.2809,0.2097,7.4607,6068.085,0.4553,2.1218,4401.3271,136.3571,2.0254,2.6084,5920.8667,0.1507,1.3316,3015.7061,123.6979
2022/7/20 21:24,28.5132,0.018,33.2584,10.5505,1623.4939,547.9512,0.1568,10.4655,137.7,10.7,27.3489,31.2805,0.2136,7.1937,6010.7676,0.4129,2.081,4400.9346,136.5741,1.837,2.9499,5880.4312,0.2056,1.3944,3012.5654,123.6979
2022/7/20 21:26,28.5132,0.018,33.2584,10.5505,1612.7042,180.7091,0.1568,10.4557,137.7,10.7,27.3408,31.2809,0.2058,7.1525,6019.0122,0.4706,2.2765,4402.6025,136.7911,1.7408,3.1521,6015.8716,0.1994,1.4603,3014.5286,123.6979
2022/7/20 21:28,28.5132,0.018,33.2584,10.5505,1707.9917,126.2611,0.1568,10.4503,137.7,10.7,27.3387,31.2804,0.2117,7.6354,5901.6299,0.5232,2.2702,4400.1494,137.0804,1.6838,3.3229,5888.2822,0.1542,1.4458,3011.7803,123.6979
2022/7/20 21:30,28.5132,0.018,33.2584,10.5505,1670.3846,554.7103,0.1568,10.4308,137.7,10.7,27.3402,31.2827,0.1999,7.288,6042.1748,0.3325,2.1529,4401.6211,137.4421,1.621,3.4622,5953.4512,0.1566,1.5989,3012.1729,123.915
2022/7/20 21:32,28.5132,0.018,33.2584,10.5505,1722.9716,477.3567,0.1568,10.4308,137.7,10.7,27.3445,31.2822,0.2117,7.4332,6043.7451,0.3894,2.2227,4400.8359,137.7315,1.6387,3.5643,5999.7764,0.1385,1.5962,3016.4912,123.915
2022/7/20 21:34,28.5132,0.018,33.2584,10.5505,1607.6681,-2590.5044,0.1568,10.396,137.7,10.7,27.354,31.2823,0.1999,7.3508,5991.9238,0.5707,2.507,4397.1064,138.4548,1.6093,3.7017,5967.9766,0.1868,1.734,3011.6821,123.915
2022/7/20 21:36,28.5132,0.018,33.2584,10.5505,1652.1208,116.8736,0.1543,10.3743,137.7,10.7,27.3591,31.2805,0.1999,7.4882,6066.9072,0.3584,2.3044,4399.168,138.5995,1.5523,3.7704,5839.6016,0.1519,1.6861,3013.5469,123.915
2022/7/20 21:38,28.5132,0.018,33.2584,10.5505,1657.5238,508.8989,0.1543,10.3841,137.7,10.7,27.3645,31.2797,0.2058,7.9024,6017.0493,0.5005,2.2526,4398.9717,139.1059,1.515,3.8764,5882.001,0.1723,1.7701,3009.8174,123.915
2022/7/20 21:40,28.5132,0.018,33.2584,10.5505,1623.7223,839.3416,0.1543,10.3711,137.7,10.7,27.3672,31.2793,0.1999,7.763,5993.4946,0.6104,2.5541,4399.6582,139.2505,1.5052,3.9392,5876.8975,0.1786,1.4352,3014.9209,124.0596
2022/7/20 21:42,28.5132,0.018,33.2584,10.5505,1675.6813,496.8828,0.1543,10.3743,137.7,10.7,27.3675,31.279,0.2018,7.8337,6050.0264,0.2194,2.545,4400.6396,139.3229,1.5347,4.0433,5894.563,0.1283,1.7151,3011.4858,123.9872
2022/7/20 21:44,28.5132,0.018,33.2584,10.5505,1732.0077,111.6165,0.1543,10.3646,137.7,10.7,27.3696,31.2772,0.2117,7.602,6041.7827,0.1338,2.5604,4397.6953,139.4676,1.517,4.1493,5871.4014,0.1848,1.5145,3010.2102,124.0596
2022/7/20 21:46,28.5132,0.018,33.2584,10.5505,1780.5542,886.6551,0.1543,10.3331,137.7,10.7,27.3736,31.2759,0.1999,7.284,6020.9751,0.2901,2.5215,4398.4805,139.4676,1.5661,4.1807,5872.9712,0.1338,1.646,3009.4248,124.0596
2022/7/20 21:48,28.5132,0.018,33.2584,10.5505,1753.6077,411.6436,0.1543,10.3309,137.7,10.7,27.3761,31.2734,0.1999,7.761,6042.5674,0.1574,2.5066,4399.4619,139.4676,1.6348,4.214,5978.9688,0.1625,1.6735,3011.1914,124.3489
2022/7/20 21:50,28.5132,0.018,33.2584,10.5505,1746.6099,823.195,0.1543,10.3483,137.7,10.7,27.3788,31.2729,0.2058,7.5294,6034.3228,0.1334,2.6271,4398.3828,139.4676,1.623,4.2513,5919.689,0.1417,1.5675,3015.7061,124.3489
2022/7/20 21:52,28.5132,0.018,33.2584,10.5505,1612.7314,799.5383,0.1543,10.3418,137.7,10.7,27.3762,31.2708,0.2058,7.5274,5982.1094,0.4145,2.5957,4397.9902,139.4676,1.5052,4.2867,5829.395,0.1401,1.5102,3018.1597,124.4213
2022/7/20 21:54,28.5132,0.018,33.2584,10.5505,1601.7419,835.2112,0.1543,10.3385,137.7,10.7,27.3745,31.2722,0.2117,7.6688,6022.5459,0.2088,2.6079,4398.3828,139.4676,1.4797,4.3181,5912.23,0.2202,1.5122,3017.0801,124.6383
2022/7/20 21:56,28.5132,0.018,33.2584,10.5505,1683.1713,-2765.1135,0.156,10.3418,137.7,10.7,27.3732,31.2701,0.2117,7.394,5983.6797,0.2712,2.5835,4397.499,139.3229,1.4365,4.3495,5902.8076,0.1491,1.4223,3011.8784,125.0724
2022/7/20 21:58,28.5132,0.018,33.2584,10.5505,1732.1875,410.1415,0.156,10.3602,137.7,10.7,27.3719,31.2693,0.2117,7.6374,5994.6724,0.1495,2.5125,4398.0879,139.4676,1.4404,4.4241,5835.6763,0.1417,1.286,3016.0986,125.0724
2022/7/20 22:00,28.5132,0.018,33.2584,10.5505,1763.2095,878.0186,0.156,10.3765,137.7,10.7,27.3752,31.2663,0.2038,8.0064,6040.2119,0.2904,2.5078,4397.1064,139.4676,1.4287,4.4594,5927.9326,0.1876,1.1738,3015.8042,125.217
2022/7/20 22:02,28.5132,0.0172,33.2584,10.5505,1728.1371,836.3376,0.156,10.3798,137.7,10.7,27.3805,31.2662,0.1999,7.5588,6021.7603,0.2912,2.536,4398.0879,139.4676,1.3659,4.5281,5816.832,0.1256,0.74,3010.6025,125.434
2022/7/20 22:04,25.1795,0.0169,33.2584,10.5505,1748.6804,777.3837,0.156,10.3819,137.7,10.7,27.3871,31.2657,0.1999,7.5569,6022.5459,0.1499,2.4693,4398.9717,139.4676,1.3639,4.5615,5904.7705,0.1244,0.8181,3016.0005,125.7234
2022/7/20 22:06,24.0682,0.0169,33.2584,10.5505,1684.5859,368.4607,0.156,10.3917,137.7,10.7,27.3935,31.2663,0.2097,7.9063,5988.3906,0.2622,2.5462,4398.873,139.4676,1.3757,4.6243,5772.0781,0.2068,0.718,3016.3931,125.7957
2022/7/20 22:08,24.0682,0.0169,33.2584,10.5505,1625.3381,868.2554,0.156,10.3906,137.7,10.7,27.3961,31.2656,0.2156,7.1937,5955.4141,0.1342,2.4324,4401.6211,139.4676,1.3992,4.6577,5827.0391,0.1303,0.8538,3009.5229,126.5914
2022/7/20 22:10,24.0682,0.0169,33.2584,10.5505,1691.6216,540.0657,0.156,10.3841,137.7,10.7,27.399,31.265,0.2136,7.6354,6034.7158,0.2037,2.3719,4398.6768,139.3229,1.4934,4.693,5886.3193,0.1986,0.9688,3014.6265,126.8085
2022/7/20 22:12,24.0682,0.0169,33.2584,10.5505,1749.7758,855.1129,0.156,10.3874,137.7,10.7,27.4046,31.2648,0.2136,7.7394,6002.5239,0.4192,2.5396,4396.7139,139.54,1.5406,4.4182,5883.5713,0.1452,1.16,3011.8784,126.8807
2022/7/20 22:14,24.0682,0.0169,33.2584,10.5505,1786.2046,801.0403,0.156,10.3852,137.7,10.7,27.411,31.2634,0.2018,7.5922,6027.2568,0.1487,2.4551,4398.4805,139.4676,1.4012,4.426,5912.623,0.166,0.9885,3013.0562,127.1702
2022/7/20 22:16,24.0682,0.0169,33.2584,10.5505,1788.9617,216.3819,0.1575,10.4134,137.7,10.7,27.4109,31.2642,0.1979,7.5569,5993.1016,0.2178,2.4748,4398.4805,139.54,1.3933,4.426,5870.2236,0.1401,1.0576,3014.1357,127.1702
2022/7/20 22:18,24.0682,0.0169,33.2584,10.5505,1746.7856,-169.2598,0.1575,10.4286,137.7,10.7,27.4109,31.2635,0.2077,7.6295,6005.6646,0.4012,2.4159,4397.6953,139.54,1.4365,4.1846,6004.4868,0.1464,0.9618,3013.2522,127.0255
2022/7/20 22:20,24.0682,0.0169,33.2584,10.5505,1635.8668,-159.1213,0.1575,10.434,137.7,10.7,27.4174,31.2628,0.2077,7.5961,6032.3604,0.1212,2.3095,4399.9531,139.6122,1.4149,4.2199,5911.4448,0.2053,1.0497,3012.0747,127.0255
2022/7/20 22:22,24.0682,0.0169,33.2584,10.5505,1660.8365,819.0645,0.1575,10.446,137.7,10.7,27.4232,31.2632,0.2136,7.4666,6039.0342,0.3631,2.3578,4397.7939,139.6122,1.4503,4.2494,5897.3115,0.1526,1.0858,3013.7432,127.2425
2022/7/20 22:24,24.0682,0.0169,33.2584,10.5505,1816.5299,604.6523,0.1575,10.434,137.7,10.7,27.4302,31.2636,0.2156,8.4932,5987.2129,0.2386,2.3751,4399.6582,139.6846,1.5091,4.2513,5949.5254,0.1899,1.0493,3013.8413,127.2425
2022/7/20 22:26,24.0682,0.0169,33.2584,10.5505,1795.2871,582.873,0.1575,10.4297,137.7,10.7,27.4402,31.2638,0.2077,8.3499,6019.0122,0.4416,2.2585,4400.8359,139.9016,1.8016,3.3248,5824.6831,0.1491,1.1529,3012.5654,127.2425
2022/7/20 22:28,24.0682,0.0169,33.2584,10.5505,1837.5638,125.1346,0.1575,10.4253,137.7,10.7,27.4496,31.2644,0.2018,7.1152,6015.479,0.1986,2.1956,4399.2656,140.191,1.678,3.3582,5856.4829,0.1326,1.1317,3014.823,127.2425
2022/7/20 22:30,24.0682,0.0169,33.2584,10.5505,1792.2382,764.2411,0.1575,10.4243,137.7,10.7,27.4585,31.2642,0.1999,7.3881,5998.2056,0.1931,2.3134,4399.8545,140.5526,1.6308,3.4642,5872.5791,0.1444,1.2401,3012.9578,127.2425
2022/7/20 22:32,24.0682,0.0169,33.2584,10.5505,1755.1517,169.8195,0.1575,10.4329,137.7,10.7,27.4649,31.2662,0.1999,7.4882,6029.6123,0.409,2.2377,4401.5234,140.5526,1.6387,3.5997,5984.8579,0.1428,1.0952,3014.823,127.1702
2022/7/20 22:34,24.0682,0.0169,33.2584,10.5505,1743.0801,87.2088,0.1575,10.4112,137.7,10.1273,27.4704,31.2659,0.2117,8.1831,5941.6733,0.4781,2.1258,4400.1494,141.059,1.6426,3.6684,5818.4023,0.166,1.1577,3012.1729,127.3148
2022/7/20 22:36,24.0682,0.0169,33.2584,10.5505,1710.2445,408.264,0.16,10.3906,132.2636,9.8,27.4783,31.2663,0.2136,7.602,6006.8423,0.6544,2.1576,4401.1309,141.4931,1.6328,3.741,5871.4014,0.1526,1.1522,3015.5098,127.2425
2022/7/20 22:38,24.0682,0.0169,30.0005,10.5505,1767.9619,418.7781,0.16,10.3852,107.8,9.8,27.4847,31.2674,0.2038,7.392,6022.1528,0.6257,2.1042,4399.6582,141.9995,1.6897,3.8391,5942.459,0.1809,1.2154,3016.2949,127.3148
2022/7/20 22:40,24.0682,0.0169,29.2766,10.5505,1798.2252,-155.7418,0.16,10.3646,107.8,9.8,27.4888,31.2676,0.1999,8.0731,5972.6875,0.6595,2.2486,4400.3457,142.4335,1.5759,3.9412,5867.4761,0.146,1.2358,3012.7617,127.3871
2022/7/20 22:42,24.0682,0.0169,29.2766,10.5505,1892.3903,361.7017,0.16,10.3461,107.8,9.8,27.4931,31.2656,0.2038,7.39,6019.4043,0.6383,2.0563,4397.6953,142.7228,1.6623,3.9392,5934.6069,0.1287,1.3649,3012.1729,127.3871
2022/7/20 22:44,24.0682,0.0169,29.2766,10.5505,1902.86,840.0927,0.16,10.332,107.8,9.8,27.4978,31.2644,0.2136,9.141,5998.5981,0.6037,1.9825,4399.0693,142.7952,1.78,4.0158,5884.7495,0.1574,1.361,3012.9578,127.3871
2022/7/20 22:46,24.0682,0.0169,29.2766,10.5505,1863.536,854.3619,0.16,10.3092,107.8,9.8,27.5021,31.2651,0.2018,7.5608,5964.8359,0.9747,2.0304,4398.0879,142.8675,1.6446,3.9432,5952.2734,0.2037,1.2165,3013.2522,127.3871
2022/7/20 22:48,24.0682,0.0169,29.2766,10.3852,1807.973,788.2733,0.16,10.2995,107.8,9.8,27.5074,31.2652,0.2077,7.3959,6013.5161,0.5586,2.0261,4399.9531,142.8675,1.6328,3.8784,5937.355,0.1593,1.1879,3012.6638,127.3148
2022/7/20 22:50,24.0682,0.0169,29.2766,10.3561,1736.7727,390.9909,0.16,10.2897,107.8,9.8,27.5123,31.2658,0.2018,8.5501,6020.5825,0.9284,2.1046,4400.1494,142.8675,1.6112,3.9412,5906.3413,0.1413,1.1263,3017.4727,127.6042
2022/7/20 22:52,24.0682,0.0169,29.2766,10.3561,1729.4381,819.44,0.16,10.2756,107.8,9.8,27.5198,31.2652,0.2058,7.3547,6014.3013,0.6716,1.9534,4400.2471,142.8675,1.6623,3.9746,5857.2681,0.1821,1.3594,3008.8359,127.7488
2022/7/20 22:54,24.0682,0.0169,29.2766,10.3561,1720.3573,442.0593,0.16,10.2984,107.8,9.8,27.527,31.2636,0.1999,7.4528,6014.6938,0.8318,1.9432,4398.9717,142.8675,1.6583,4.0452,5883.5713,0.1668,1.2766,3014.1357,127.8935
2022/7/20 22:56,24.0682,0.0169,29.2766,10.3561,1849.4852,854.7374,0.1587,10.3364,107.8,9.8,27.5347,31.262,0.2117,7.4666,5988.7832,1.1098,1.9774,4398.3828,142.8675,1.6819,4.1159,5943.6367,0.1487,1.3653,3014.332,127.8935
2022/7/20 22:58,24.0682,0.0169,29.2766,10.3561,1908.234,1252.7705,0.1587,10.3516,107.8,9.8,27.5373,31.2631,0.2077,7.4254,5982.8945,1.0352,1.9715,4400.2471,142.8675,1.6897,4.214,5962.4805,0.1562,1.2652,3015.6079,127.7488
2022/7/20 23:00,24.0682,0.0169,29.2766,10.3561,1905.8898,1167.156,0.1587,10.3624,107.8,9.8,27.5404,31.2625,0.2058,7.8337,6013.5161,1.0901,1.968,4399.5605,142.8675,1.4856,4.0119,5920.4741,0.153,1.1722,3013.9395,127.9659
2022/7/20 23:02,24.0682,0.0169,29.2766,10.3561,1854.1289,-2252.176,0.1587,10.3657,107.8,9.8,27.5476,31.2617,0.2156,9.0389,5987.2129,1.1628,1.9326,4400.1494,142.8675,1.4797,3.9726,5896.5264,0.1589,1.4301,3008.5415,128.1105
2022/7/20 23:04,24.0682,0.0169,29.2766,10.3561,1780.3528,798.7873,0.1587,10.3809,107.8,9.8,27.5577,31.2605,0.1999,7.4548,5973.0796,1.1651,1.9974,4399.3643,142.8675,1.515,3.9785,5862.7646,0.1417,1.1031,3016.3931,128.2552
2022/7/20 23:06,24.0682,0.0169,29.2766,10.3561,1705.6467,1209.9633,0.1587,10.4058,107.8,9.8,27.5603,31.2621,0.2077,7.3606,5993.8872,1.4651,2.0001,4402.0137,142.8675,1.515,4.0452,5834.1064,0.1534,1.0466,3011.6821,128.2552
2022/7/20 23:08,24.0682,0.0169,29.2766,10.3561,1691.8416,849.4803,0.1587,10.3787,107.8,9.8,27.5592,31.2622,0.1999,6.9759,5933.8218,1.2173,1.9589,4400.2471,142.8675,1.5288,4.0825,5876.8975,0.1805,1.01,3013.8413,128.3999
2022/7/20 23:10,24.0682,0.0169,29.2766,10.3561,1765.2521,1226.4855,0.1587,10.3277,107.8,9.8,27.5665,31.263,0.2097,9.6513,5951.0957,1.5098,2.0029,4401.8174,142.8675,1.5445,4.1453,5890.6377,0.1691,1.2495,3011.3877,128.3999
2022/7/20 23:12,24.0682,0.0169,29.2766,10.3561,1802.808,251.3037,0.1587,10.3168,107.8,9.8,27.5731,31.2622,0.2136,7.1584,5944.4219,1.6884,2.0527,4401.916,142.8675,1.5661,4.112,5977.3979,0.1436,1.1647,3008.9341,128.4722
2022/7/20 23:14,24.0682,0.0169,29.2766,10.3561,1862.4994,611.4113,0.1587,10.3136,107.8,9.8,27.5835,31.2624,0.1999,7.0092,5944.8145,1.6127,1.9432,4399.8545,142.8675,1.5209,4.1846,5948.7402,0.1805,1.1832,3012.1729,128.6169
2022/7/20 23:16,24.0682,0.0169,29.2766,10.3561,1803.3296,204.7413,0.1582,10.3353,107.8,9.8,27.5951,31.2611,0.1999,7.7964,5913.0151,1.7014,1.9326,4401.1309,142.8675,1.5778,4.2533,5853.3423,0.1534,1.3245,3016.0005,128.6169
2022/7/20 23:18,24.0682,0.0169,29.2766,10.3561,1939.0475,174.7011,0.1582,10.3418,107.8,9.8,27.6075,31.2611,0.1999,7.1133,5938.5327,1.5644,1.8745,4400.6396,142.8675,1.5994,4.32,5855.3052,0.1758,1.1569,3015.8042,128.4722
2022/7/20 23:20,24.0682,0.0169,29.2766,10.3561,1807.1345,604.6523,0.1582,10.2767,107.8,9.8,27.6167,31.2619,0.2117,7.4627,5922.8296,1.7689,1.8572,4401.3271,142.8675,1.6838,4.3907,5857.6606,0.1456,1.1035,3016.1968,128.2552
2022/7/20 23:22,24.0682,0.0169,29.2766,10.3561,1738.5886,533.6821,0.1582,10.255,107.8,9.8,27.6248,31.2636,0.2117,7.3626,5924.0073,1.5864,1.8934,4400.6396,142.9398,1.7408,4.4947,5915.7632,0.1271,0.8789,3016.2949,128.1105
2022/7/20 23:24,24.0682,0.0169,29.2766,10.3561,1852.5977,-2600.6428,0.1582,10.2572,107.8,9.8,27.6293,31.2649,0.2018,7.3861,5903.5928,1.7968,1.8957,4402.4062,142.8675,1.6799,4.5242,5906.7334,0.1393,0.9637,3011.1914,128.0381
2022/7/20 23:26,24.0682,0.0169,29.2766,10.3561,1954.4451,108.237,0.1582,10.2734,107.8,9.8,27.6354,31.2649,0.2136,9.4472,5950.311,2.0845,1.9911,4400.9346,142.8675,1.572,4.5968,5860.4092,0.2206,1.0093,3016.3931,127.9659
2022/7/20 23:28,24.0682,0.0169,29.2766,10.3561,1929.7123,467.2181,0.1582,10.3147,107.8,9.8,27.6447,31.2652,0.2097,7.0524,5925.1851,2.0162,1.9986,4400.7383,142.8675,1.4228,4.6302,5885.9263,0.1578,1.2075,3011.9766,127.9659
2022/7/20 23:30,24.0682,0.0169,29.2766,10.3561,1826.5833,162.685,0.1582,10.2941,107.8,9.8,27.656,31.2673,0.2097,7.1525,5936.1772,1.997,2.0264,4399.8545,142.8675,1.4247,4.6616,5845.4907,0.1868,1.1526,3012.271,127.9659
2022/7/20 23:32,24.0682,0.0169,29.2766,10.3561,1707.1539,490.4993,0.1582,10.2376,107.8,9.8,27.6646,31.2677,0.2018,7.9691,5924.3999,1.7995,2.2106,4399.4619,142.8675,1.4385,4.7597,5927.1479,0.2245,1.0697,3010.3081,128.1105
2022/7/20 23:34,24.0682,0.0169,29.2766,10.3561,1655.6422,-285.2903,0.1582,10.2441,107.8,9.8,27.6744,31.2671,0.2136,7.0563,5936.5693,1.7709,2.1301,4401.3271,142.8675,1.5288,4.801,5894.9561,0.1534,1.1714,3013.5469,128.0381
2022/7/20 23:36,24.0682,0.0169,29.2766,10.3561,1615.5665,407.5131,0.1556,10.2615,107.8,9.8,27.6797,31.2668,0.2117,7.5333,5894.563,2.0991,2.251,4399.6582,142.8675,1.6269,4.8677,5944.4219,0.1373,0.979,3015.4114,128.0381
2022/7/20 23:38,24.0682,0.0169,29.2766,10.3561,1659.8524,-47.9723,0.1556,10.2517,107.8,9.8,27.6831,31.2665,0.2136,7.2252,5908.3037,1.73,2.0406,4400.542,142.8675,1.7467,4.6635,5925.1851,0.1589,1.1702,3009.5229,128.3999
2022/7/20 23:40,24.0682,0.0169,29.2766,10.3561,1739.95,905.0548,0.1556,10.2322,107.8,9.8,27.6875,31.2669,0.2077,6.7109,5907.5181,1.8419,2.1956,4397.2051,142.8675,1.8507,4.7008,6017.0493,0.1479,0.9857,3010.5042,128.1105
2022/7/20 23:42,24.0682,0.0169,29.2766,10.3561,1894.1331,856.6148,0.1556,10.1997,107.8,9.8,27.6909,31.269,0.1999,7.182,5898.4893,1.7457,2.0292,4397.6953,142.8675,1.9174,4.7283,5875.3271,0.1778,1.1369,3017.3745,128.1105
2022/7/20 23:44,24.0682,0.0169,29.2766,10.3561,1869.3853,926.083,0.1556,10.178,107.8,9.8,27.6953,31.2701,0.2058,7.4587,5875.3271,2.0103,2.2365,4399.2656,142.8675,1.9606,4.7951,5821.1504,0.1397,1.1184,3010.4062,128.0381
2022/7/20 23:46,24.0682,0.0169,29.2766,10.3561,1801.6383,920.0748,0.1556,10.1736,107.8,9.8,27.7009,31.2701,0.1999,7.2526,5849.8091,1.9279,2.1478,4401.1309,142.8675,2.0705,4.8343,5905.1631,0.1597,1.0748,3010.7986,128.1105
2022/7/20 23:48,24.0682,0.0169,29.2766,10.3561,1707.4788,888.5327,0.1556,10.2452,107.8,9.8,27.7054,31.2701,0.2117,6.9523,5885.5342,1.8733,2.1682,4399.5605,142.8675,2.0921,4.8638,5958.5547,0.1558,1.1459,3012.4673,128.0381
2022/7/20 23:50,24.0682,0.0169,29.2766,10.3561,1659.5026,1320.3613,0.1556,10.2724,107.8,9.8,27.7082,31.2698,0.1979,7.6256,5854.1274,2.0257,2.2314,4398.3828,142.8675,2.1255,4.903,5970.332,0.1542,1.1078,3010.5042,128.0381
2022/7/20 23:52,24.0682,0.0169,29.2766,10.3561,1606.1461,916.6954,0.1556,10.2767,107.8,9.8,27.7135,31.2701,0.2097,7.0897,5845.0977,1.4709,2.1898,4399.5605,142.8675,2.1864,4.903,5945.207,0.1456,1.1981,3015.2153,127.8935
2022/7/20 23:54,24.0682,0.0169,29.2766,10.3561,1868.8571,1233.9956,0.1556,10.2007,107.8,9.8,27.7219,31.269,0.2058,7.7316,5845.0977,2.3543,2.3582,4397.9902,142.8675,2.2315,5.0031,6074.7588,0.1935,1.1557,3016.7856,127.8935
2022/7/20 23:56,24.0682,0.0169,29.2766,10.3561,1914.3093,812.3054,0.157,10.1801,107.8,9.8,27.7282,31.2688,0.2136,7.8081,5913.0151,1.7913,2.2522,4401.7197,142.8675,2.628,4.7951,5925.9702,0.1684,1.3347,3010.3081,127.9659
2022/7/20 23:58,24.0682,0.0169,29.2766,10.3561,1934.9353,1330.1244,0.157,10.1921,107.8,9.8,27.7249,31.2684,0.2097,7.9082,5904.7705,1.8188,2.2926,4400.7383,142.8675,2.7065,4.8677,5889.0679,0.1519,1.3159,3009.8174,127.8935
2022/7/21 0:00,24.0682,0.0169,29.2766,10.3561,1834.0913,908.4343,0.157,10.2224,107.8,9.8,27.7299,31.2673,0.2018,6.8758,5923.6143,1.84,2.3857,4399.2656,142.8675,2.7693,4.903,5931.0742,0.1334,1.2197,3013.1543,128.0381
2022/7/21 0:02,24.0682,0.0117,29.2766,10.3561,1728.8407,806.6729,0.157,10.2539,107.8,9.8,27.7362,31.2663,0.2136,7.4666,5849.0239,1.9244,2.4025,4398.873,142.8675,2.8164,4.9325,5905.9482,0.1825,1.2118,3017.2761,127.8935
2022/7/21 0:04,23.2129,0.01,29.2766,10.3561,1572.6155,1272.6724,0.157,10.2181,107.8,9.8,27.7411,31.2665,0.2117,7.1211,5892.9932,1.7673,2.3978,4396.6162,142.8675,2.8812,4.9698,5940.103,0.1452,1.2609,3013.8413,127.8935
2022/7/21 0:06,22.8607,0.01,29.2766,10.3561,1553.6719,1221.2283,0.157,10.1693,107.8,9.8,27.7506,31.2661,0.2136,8.081,5891.0303,1.7634,2.4127,4399.7568,142.8675,2.9597,4.9678,6011.9458,0.1538,1.2032,3017.6689,127.7488
2022/7/21 0:08,22.8607,0.01,29.2766,10.3561,1619.9164,834.0847,0.157,10.1801,107.8,9.8,27.7562,31.2656,0.2018,7.1839,5874.542,1.7536,2.4909,4397.5977,142.8675,2.9146,5.0031,5965.6211,0.1731,1.3296,3011.1914,127.6042
2022/7/21 0:10,22.8607,0.01,29.2766,10.3561,1725.3916,212.6269,0.157,10.2051,107.8,9.8,27.76,31.2646,0.2038,7.5608,5890.6377,2.0005,2.547,4398.7754,142.8675,2.8577,5.1091,5938.5327,0.1515,1.3174,3012.4673,127.6042
2022/7/21 0:12,22.8607,0.01,29.2766,10.3561,1748.6296,467.2181,0.157,10.2214,107.8,9.8,27.7595,31.2666,0.2018,7.3881,5894.9561,1.9593,2.4917,4397.499,142.8675,2.838,5.1091,5950.311,0.1542,1.1086,3012.8599,127.6042
2022/7/21 0:14,22.8607,0.01,29.2766,10.3561,1713.0338,328.6573,0.157,10.2441,107.8,9.8,27.7566,31.2659,0.2018,8.0712,5805.4473,1.7607,2.527,4394.5547,142.8675,2.8812,5.1425,6030.79,0.1758,1.2546,3011.4858,127.7488
